ㅇㅣㄹㅂㅏㄴㅇㅣㄴ	i ɭ b a n i n
ㄱㅏㄴㅎㅗㅅㅏ	k a n β o sʰ a
ㅈㅔㅎㅏㄴ	t͡ɕ e ɦ a n
ㅇㅗㄹㅛㄹ	o ɾ j o ɭ
ㄱㅏㄹㅆㅡㄸㅜㄱ	k a ɭ s ɯ t u k̚
ㅇㅣㅅㅣㅂ	i ɕʰ i p̚
ㄷㅡㅁㅜㄹㄷㅏ	t ɯ m u ɭ d a
ㅁㅗㄱ	m o k̚
ㄲㅔㅅㅓ	k e sʰ ʌ
ㅇㅠㅅㅓ	j u sʰ ʌ
ㄱㅓㅂㅁㅓㄱㄷㅏ	k ʌ m m ʌ k̚ t a
ㅂㅜㄴㅍㅣㄹ	p u n pʰ i ɭ
ㄱㅏㄷㅡ	k a d ɯ
ㅇㅟㅎㅏㄷㅏ	ɥ i ɦ a d a
ㅆㅓㅇㅜㅈㅣ	s ʌ u d͡ʑ i
ㄴㅗㅇㅊㅗㄴ	n o ŋ t͡ɕʰ o n
ㅌㅏㅇㅣㅇㅓ	tʰ a i ʌ
ㅁㅟㄴㅎㅔㄴ	m ɥ i n ɦ e n
ㄹㅔㄱ	ɾ e k̚
ㄷㅗㄱㅏㄴㅣ	t o ɡ a n i
ㅇㅕㄱㅇㅝㄴ	j ʌ ɡ w ʌ n
ㄱㅏㅁㄷㅗㅇㅅㅏ	k a m d o ŋ sʰ a
ㅁㅛㅅㅏㅎㅏㄷㅏ	m j o sʰ a ɦ a d a
ㅇㅣㅇㅜㄹㄷㅏ	i u ɭ d a
ㅁㅏㅈㅜㅇㅎㅏㄷㅏ	m a d͡ʑ u ŋ ɦ a d a
ㅅㅣㅂㅈㅏ	ɕʰ i p̚ t͡ɕ a
ㅈㅜㅁㅜㅅㅣㄷㅏ	t͡ɕ u m u ɕʰ i d a
ㅇㅕㅁㄱㅣ	j ʌ m ɡ i
ㅅㅏㅇㄴㅕㅁ	sʰ a ŋ ɲ j ʌ m
ㄸㅗㄱ	t o k̚
ㅈㅔㅁㅗㄱ	t͡ɕ e m o k̚
ㅇㅕㅇㅜㄹㅁㅏㅈㅏ	j ʌ u ɭ m a d͡ʑ a
ㄱㅐ	k ɛ
ㅋㅏㅍㅣㅂㅏㄹㅏ	kʰ a pʰ i b a ɾ a
ㅁㅗㄹㅗㅋㅗ	m o ɾ o kʰ o
ㄴㅗㄱㅇㅡㅁ	n o ɡ ɯ m
ㄱㅏㅅ	k a t̚
ㅎㅏㅇㅕㄱㅏㄴ	h a j ʌ ɡ a n
ㅊㅣㄷㅏ	t͡ɕʰ i d a
ㅂㅣㅇㄱㅕㄹ	p i ŋ ɡ j ʌ ɭ
ㅌㅔㅋㅡㄴㅔㅌㅠㅁ	tʰ e k x ɯ n e tʰ j u m
ㅍㅏㅅㅠㅌㅗㅇㅓ	pʰ a ɕʰ u tʰ o ʌ
ㅁㅗㅇㅛㅇ	m o j o ŋ
ㅇㅑㅇㅁㅗ	j a ŋ m o
ㅈㅣㄹㅅㅗ	t͡ɕ i ɭ sʰ o
ㅌㅜㅍㅛㅎㅏㄷㅏ	tʰ u pʰ j o ɦ a d a
ㅃㅏㅈㅣㄷㅏ	p a d͡ʑ i d a
ㅇㅣㄹㅇㅝㄴ	i ɾ w ʌ n
ㅅㅏㄹㅣㅇㅝㄴ	sʰ a ɾ i w ʌ n
ㅁㅗㄹㅏㄴㅂㅗㅇ	m o ɾ a n b o ŋ
ㅁㅗㄹㄹㅣㅂㅡㄷㅔㄴㅓㅁ	m o ʎ ʎ i b ɯ d e n ʌ m
ㅅㅏㅁㅇㅕㅂㄱㅣ	sʰ a m j ʌ p̚ k i
ㅇㅠㄱㅅㅜ	j u k s u
ㄱㅓㅁㅇㅡㄴㅁㅓㄹㅣㅎㅢㄴㄸㅏㅇㅗㄱㅣ	k ʌ m ɯ n m ʌ ɾ i ʝ i n t a o ɡ i
ᆫㅈㅣ	ɲ d͡ʑ i
ㄱㅓㄴㄴㅓㅇㅗㄷㅏ	k ɘ n n ʌ o d a
ㅋㅏㅇㅣㅁㅏㄴ	kʰ a i m a n
ㅍㅡㄹㅗㅍㅣㄹㄹㅔㄴ	pʰ ɯ ɾ o pʰ i ɭ ɭ e n
ㅇㅑㅇㄷㅗㅇㅇㅣ	j a ŋ d o ŋ i
ㅊㅗㅇㅇㅏㄹㅇㅕㄹㅊㅏ	t͡ɕʰ o ŋ a ɾ j ʌ ʎ t͡ɕʰ a
ㄱㅣㅂㅗㄴㅈㅓㄱ	k i b o ɲ d͡ʑ ʌ k̚
ㅂㅜㄺㅇㅡㄴㄱㅣ	p u ɭ ɡ ɯ n ɡ i
ㅂㅏㄹㄱㅕㄴ	p a ɭ ɡ j ʌ n
ㅌㅏㄹㅈㅜㅈㅏ	tʰ a ʎ t͡ɕ u d͡ʑ a
ㅁㅔㅅㅌㅗㄲㅣ	m e t̚ tʰ o k i
ㅅㅣㄴㅊㅓㅇㅈㅏ	ɕʰ i ɲ t͡ɕʰ ʌ ŋ d͡ʑ a
ㅁㅕㅇㅎㅏㅁ	m j ʌ ŋ ɦ a m
ㅍㅕㄴㅇㅏㄴㅎㅏㄷㅏ	pʰ j ʌ n a n ɦ a d a
ㄸㅏㄹㄱㅣ	t a ɭ ɡ i
ㅇㅏㅁㅔㄹㅣㅋㅏㅎㅗㅇㅁㅓㄹㅣㅇㅗㄹㅣ	a m e ɾ i kʰ a β o ŋ m ʌ ɾ i o ɾ i
ㅈㅜㄱㅓ	t͡ɕ u ɡ ʌ
ㅇㅏㅁㅅㅓㄱ	a m sʰ ʌ k̚
ㅅㅓㅇㅆㅣ	sʰ ɘ ŋ ɕ i
ㅅㅣㅁㅣㄴ	ɕʰ i m i n
ㄱㅕㄱㅇㅓㄴ	k j ʌ ɡ ʌ n
ㅅㅓㅇㅈㅓㄴㅎㅘㄴ	sʰ ɘ ŋ d͡ʑ ʌ n β w a n
ㅂㅣㄴㅣㄹ	p i n i ɭ
ㄴㅏㄹㅁㅏㅇㄷㅜㄱ	n a ɭ m a ŋ d u k̚
ㅅㅔㅇㅝㅈㅣㄷㅏ	sʰ e w ʌ d͡ʑ i d a
ㅇㅏㄹㄷㅔㅎㅏㅇㅣㄷㅡ	a ɭ d e ɦ a i d ɯ
ㅇㅕㅇㅇㅜㅇ	j ʌ ŋ u ŋ
ㄹㅏㅂㅔㄹ	ɾ a b e ɭ
ㅂㅏㄱㅔㅌㅡ	p a ɡ e tʰ ɯ
ㄱㅏㅅㅗㄹㄹㅣㄴ	k a sʰ o ʎ ʎ i n
ㅅㅣㄹㅈㅓㅇ	ɕʰ i ʎ t͡ɕ ʌ ŋ
ㅋㅏㅍㅔ	k a pʰ e
ㅇㅔㅅㅡㅌㅗㄴㅣㅇㅏ	e sʰ ɯ tʰ o n i a
ㄱㅗㅇㅂㅜㅎㅏㄷㅏ	k o ŋ b u ɦ a d a
ㅅㅜㄹㅌㅏㄴ	sʰ u ɭ tʰ a n
ㄷㅏㄱㅓㄷㅏ	t a ɡ ʌ d a
ㅁㅏㄹㅆㅡㅁㅎㅏㄷㅏ	m a ɭ s ɯ m ɦ a d a
ㅍㅜㄴㅏㅍㅜㅌㅣ	pʰ u n a pʰ u tʰ i
ㅇㅏㄹㅇㅏㅂㅗㄷㅏ	a ɾ a b o d a
ㄹㅠㄱ	ɾ j u k̚
ㅂㅏㄹㅗ	p a ɾ o
ㄱㅜㅇㅣㅈㅓㅇㅜ	k u i d͡ʑ ʌ u
ㄹㅣㅌㅠㅁ	ɾ i tʰ j u m
ㅅㅡㄹㄹㅗㅂㅔㄴㅣㅇㅏㅇㅓ	sʰ ɯ ɭ ɭ o b e n i a ʌ
ㄱㅜㅇㄹㅠㅇ	k u ŋ ɲ j u ŋ
ㅂㅏㅇㅇㅕㅇ	p a ŋ j ʌ ŋ
ㅍㅣㄹㅅㅜ	pʰ i ɭ sʰ u
ㅋㅡㄹㄹㅓㅂ	k x ɯ ɭ ɭ ʌ p̚
ㅂㅡㄹㅣㅈㅣ	p ɯ ɾ i d͡ʑ i
ㅈㅓㄴㄱㅘㄴㅇㅖㅇㅜ	t͡ɕ ʌ n ɡ w a n ɲ j e u
ㅂㅜㄹㅡㅈㅛㅇㅏ	p u ɾ ɯ d͡ʑ o a
ㅎㅡㄱㄱㅣㅅㅏ	x ɯ k̚ k i sʰ a
ㅈㅏㄹㅈㅏㄹㅁㅗㅅ	t͡ɕ a ʎ d͡ʑ a ɭ m o t̚
ㄱㅗㄱㅘㄴ	k o ɡ w a n
ㅇㅗㅎㅏㅇㅣㅇㅗ	o ɦ a i o
ㅍㅓㅁㅍㅡ	pʰ ʌ m pʰ ɯ
ㅂㅗㄱㅅㅓㅁ	p o k s ʌ m
ㅅㅜㅅㅏㅇ	sʰ u sʰ a ŋ
ㅁㅏㅈㅎㅡㅇㅈㅓㅇ	m a tʰ ɯ ŋ d͡ʑ ʌ ŋ
ㅅㅏㅇㅛㅇㄷㅚㄷㅏ	sʰ a j o ŋ d w e d a
ㅁㅗㅅㅔ	m o sʰ e
ㅇㅖㅇㅑㄱㅎㅏㄷㅏ	j e j a kʰ a d a
ㅈㅣㅁㅈㅏㄱ	t͡ɕ i m d͡ʑ a k̚
ㅅㅣㄴㅅㅓㅇㅎㅏㄷㅏ	ɕʰ i n sʰ ʌ ŋ ɦ a d a
ㅇㅟㅂㅏㄴ	ɥ i b a n
ㅇㅖㅋㅏㅌㅔㄹㅣㄴㅂㅜㄹㅡㅋㅡ	j e kʰ a tʰ e ɾ i n b u ɾ ɯ k x ɯ
ㄱㅐㄹㅑㅇ	k ɛ ɾ j a ŋ
ㄱㅜㄷㄷㅏ	k u t̚ t a
ㅇㅣㅎㅗㄴㅎㅏㄷㅏ	i β o n ɦ a d a
ㄷㅗㄹㄹㅣㄷㅏ	t o ʎ ʎ i d a
ㅅㅜㅇㅇㅓ	sʰ u ŋ ʌ
ㅇㅑㅇㅂㅏㄴ	j a ŋ b a n
ㅇㅕㄷㅏㄷㄷㅏ	j ɘ d a t̚ t a
ㅋㅏㅁㅂㅗㄷㅣㅇㅏ	kʰ a m b o d i a
ㅅㅣㄴㅈㅜ	ɕʰ i ɲ d͡ʑ u
ㅅㅣㄱㅏㄴ	ɕʰ i ɡ a n
ㅎㅘㅎㅏㄱㅈㅓㄴㄷㅏㄹㅁㅜㄹㅈㅣㄹ	ɸ w a ɦ a k̚ t͡ɕ ʌ n d a ɭ m u ʎ t͡ɕ i ɭ
ㄷㅡㄹㅇㅓㄱㅏㄷㅏ	t ɯ ɾ ʌ ɡ a d a
ㅇㅡㅁㄷㅗㄱ	ɯ m d o k̚
ㅅㅜㄴㄱㅏㄴ	sʰ u n ɡ a n
ㅍㅣㅇㅏㄴㅣㅅㅡㅌㅡ	pʰ i a n i sʰ ɯ tʰ ɯ
ㄱㅗㄹㅣ	k o ɾ i
ㄱㅜㅎㅗㄱㅡㅁ	k u β o ɡ ɯ m
ㅌㅚㅂㅣ	tʰ w e b i
ㄷㅏㄹ	t a ɭ
ㅈㅗㅈ	t͡ɕ o t̚
ㅈㅓㅇㅈㅣㄱㅎㅏㄷㅏ	t͡ɕ ɘ ŋ d͡ʑ i kʰ a d a
ㄱㅘㅇㅇㅝㄴ	k w a ŋ w ʌ n
ㄱㅜㄷㅜㅅㅚ	k u d u sʰ w e
ㅈㅗㅇㄹㅛ	t͡ɕ o ŋ ɲ j o
ㅍㅗㄷㅗㄷㅏㅇ	pʰ o d o d a ŋ
ㄴㅜㄷㄷㅏ	n u t̚ t a
ㅈㅏㄴㅔㄷㅡㄹ	t͡ɕ a n e d ɯ ɭ
ㅂㅏㄴㄷㅗ	p a n d o
ㅁㅏㅇㅡㅁ	m a ɯ m
ㅇㅑㄱㅅㅣㄹ	j a k ɕ i ɭ
ㅎㅏㄴㅌㅔ	h a n tʰ e
ㅅㅣㅂㅏㅇ	ɕʰ i b a ŋ
ㄷㅜㅈㅜㄹㅁㅏㅇㄷㅜㄱ	t u d͡ʑ u ɭ m a ŋ d u k̚
ㅃㅜㄴ	p u n
ㅍㅏㄴㄱㅕㄹ	pʰ a n ɡ j ʌ ɭ
ㅈㅔㄹ	t͡ɕ e ɭ
ㄴㅏㅇㅇㅣㄴ	n a ŋ i n
ㅈㅣㅅㄷㅏ	t͡ɕ i t̚ t a
ㅅㅣㄴㄴㅏㄷㅏ	ɕʰ i n n a d a
ㅇㅏㄹㅡㅂㅏㅇㅣㅌㅡ	a ɾ ɯ b a i tʰ ɯ
ㅇㅡㄴㅇㅕㄴㅇㅓ	ɯ n ɲ j ʌ n ʌ
ㄱㅏㅁㅂㅣㅇㅏ	k a m b i a
ㅎㅏㅇㅣㄷㅡㄹㅏㅈㅣㄴ	h a i d ɯ ɾ a d͡ʑ i n
ㅊㅓㅇㅁㅓㄹㅣㅇㅗㄹㅣ	t͡ɕʰ ʌ ŋ m ʌ ɾ i o ɾ i
ㅅㅔㄱㅡㅁ	sʰ e ɡ ɯ m
ㅇㅐㅂㅓㄹㄹㅔ	ɛ b ʌ ɭ ɭ e
ㅅㅣㅈㅏㅇㅎㅏㅅㅣㄷㅏ	ɕʰ i d͡ʑ a ŋ ɦ a ɕʰ i d a
ㅅㅓㄹㅡㄴ	sʰ ʌ ɾ ɯ n
ㅋㅏㄹㅏㄴ	kʰ a ɾ a n
ㅋㅗㄴㅅㅔㄴㅌㅡ	kʰ o n sʰ e n tʰ ɯ
ㄴㅗㄱㅇㅡㅁㅅㅣㄹ	n o ɡ ɯ m ɕʰ i ɭ
ㅅㅓㅇㅖ	sʰ ʌ j e
ㄱㅕㅇㄱㅣ	k j ɘ ŋ ɡ i
ㅅㅏㅊㅏㅇ	sʰ a t͡ɕʰ a ŋ
ㄷㅏㄺㄱㅗㄱㅣ	t a k̚ k o ɡ i
ㅇㅣㄹㅊㅣㅎㅏㄷㅏ	i ʎ t͡ɕʰ i ɦ a d a
ㄱㅏㅊㅣ	k a t͡ɕʰ i
ㅇㅣㄴㄹㅕㄱ	i ʎ ʎ j ʌ k̚
ㄱㅏㄹㅋㅟ	k a ɭ kʰ ɥ i
ㅁㅗㄱㅈㅓㄴ	m o k̚ t͡ɕ ʌ n
ㄴㅏㄱㅏㄷㅏ	n a ɡ a d a
ㅇㅕㅂㄹㅗㄱㅊㅔ	j ʌ m n o k̚ t͡ɕʰ e
ㅅㅓㄴㅍㅜㅇㄱㅣ	sʰ ʌ n pʰ u ŋ ɡ i
ㄱㅛㄹㅣ	k j o ɾ i
ㅇㅏㅁㅅㅗ	a m sʰ o
ㅇㅑㅇㅂㅗㄱ	j a ŋ b o k̚
ㅊㅏㅇㄴㅕ	t͡ɕʰ a ŋ ɲ j ʌ
ㅊㅏㅅㅁㅜㄹ	t͡ɕʰ a n m u ɭ
ㄱㅣㅁ	k i m
ㄱㅡㄴㅔㄷㅡㄹ	k ɯ n e d ɯ ɭ
ㅌㅗㅊㅣㅋㅏ	tʰ o t͡ɕʰ i kʰ a
ㅂㅜㄹㄱㅣ	p u ɭ ɡ i
ㅊㅗㅅㅣㅁㄹㅣㅎㅏㄱ	t͡ɕʰ o ɕʰ i m n i ɦ a k̚
ㄷㅗㄹㅅㅗㅌ	t o ɭ sʰ o t̚
ㄷㅐㅎㅏㄷㅏ	t ɛ ɦ a d a
ㅁㅏㄷㅏ	m a d a
ㅄ	p j ʌ ŋ ɕʰ i n
ㅍㅗㄹㄷㅓ	pʰ o ɭ d ʌ
ㅁㅏㅁ	m a m
ㅈㅓㅂ	t͡ɕ ʌ p̚
ㅇㅗㄱㅅㅣㅌㅗㅅㅣㄴ	o k ɕ i tʰ o ɕʰ i n
ㅇㅏㄷㅗㅇ	a d o ŋ
ㅇㅓㅈㅔㅅㅂㅏㅁ	ʌ d͡ʑ e t̚ p a m
ㅋㅡㄹㅣㅂㅌㅗㄴ	k x ɯ ɾ i p̚ tʰ o n
ㄱㅟㅅㄱㅜㅁㅓㅇ	k ɥ i t̚ k u m ʌ ŋ
ㅇㅕㄴㄱㅜㅎㅏㄷㅏ	j ɘ n ɡ u ɦ a d a
ㄴㅏㅁㅍㅕㄴ	n a m pʰ j ʌ n
ㅉㅣㄴㅁㅏㄴㄷㅜ	t͡ɕ i n m a n d u
ㄷㅡㄹㅊㅣㄱㅣ	t ɯ ʎ t͡ɕʰ i ɡ i
ㄷㅐㄹㅠㄱㅂㅏㅌㅈㅟ	t ɛ ɾ j u k̚ p a t̚ t͡ɕ ɥ i
ㅇㅡㅁㅇㅏㄱㄱㅏ	ɯ m a k̚ k a
ㄴㅏㅁㅁㅏㄴ	n a m m a n
ㄱㅡㅁㅇㅕㄴ	k ɯ m j ʌ n
ㅁㅜㄹㄹㅔ	m u ɭ ɭ e
ㅊㅗㅇㅡㄴㅎㅏㄷㅏㄴ	t͡ɕʰ o ɯ n ɦ a d a n
ㄷㅐㅇㅟ	t ɛ ɥ i
ㄱㅛㅇㅠㄱㅎㅏㄷㅏ	k j o j u kʰ a d a
ㅂㅡㄹㅏㅈㅣㄹㄹㅣㅇㅏ	p ɯ ɾ a d͡ʑ i ʎ ʎ i a
ㅈㅔㄴㅔㅂㅏ	t͡ɕ e n e b a
ㅇㅏㄱㅅㅜ	a k s u
ㅇㅗ	o
ㅊㅜㄹㅊㅜㄹㅎㅏㄷㅏ	t͡ɕʰ u ʎ t͡ɕʰ u ɾ ɦ a d a
ㅅㅓㅂㅓㄹ	sʰ ʌ b ʌ ɭ
ㅍㅏㄹㄱㅡㄱㄱㅝㄴ	pʰ a ɭ ɡ ɯ k̚ k w ʌ n
ㅊㅣㄱ	t͡ɕʰ i k̚
ㅂㅏㄹㅅㅏ	p a ɭ s a
ㅁㅓㄱ	m ʌ k̚
ㅂㅣㅇㅜㄷㅏ	p i u d a
ㅅㅗㄴㅈㅏ	sʰ o ɲ d͡ʑ a
ㅇㅘㅇㅣㅍㅡ	w a i pʰ ɯ
ㅅㅔㄱㅖㄱㅘㄴ	sʰ e ɡ j e ɡ w a n
ㄷㅜㄷㅓㅈㅣ	t u d ʌ d͡ʑ i
ㅇㅣㅂㄷㅏ	i p̚ t a
ㅈㅓㅈㄲㅗㄱㅈㅣ	t͡ɕ ʌ t̚ k o k̚ t͡ɕ i
ㅅㅜㅈㅣㄹ	sʰ u d͡ʑ i ɭ
ㄱㅏㅁㅏㄴㄱㅏㅁㅏㄴ	k a m a n ɡ a m a n
ㅅㅜㅍㅕㅇ	sʰ u pʰ j ʌ ŋ
ㄱㅜㄱㅁㅣㄴ	k u ŋ m i n
ㅅㅏㄹㅗㅈㅏㅂㄷㅏ	sʰ a ɾ o d͡ʑ a p̚ t a
ㅈㅔㅊㅜㄹㅎㅏㄷㅏ	t͡ɕ e t͡ɕʰ u ɾ ɦ a d a
ㅂㅜㄴㅍㅗ	p u n pʰ o
ㅈㅣㄹㅂㅕㅇ	t͡ɕ i ɭ b j ʌ ŋ
ㅇㅜㄷㅗ	u d o
ㄴㅟㅇㅜㅊㅣㄷㅏ	n ɥ i u t͡ɕʰ i d a
ㄱㅜㄱㅅㅣ	k u k ɕ i
ㅅㅣㄴㅈㅗㅇ	ɕʰ i ɲ d͡ʑ o ŋ
ㅈㅜㅇㄱㅜㄱㅁㅏㄹ	t͡ɕ u ŋ ɡ u ŋ m a ɭ
ㅍㅗㅎㅚㄱㅎㅏㄷㅏ	pʰ o β w e kʰ a d a
ㄱㅣㄱㅘㄴㅊㅏ	k i ɡ w a ɲ t͡ɕʰ a
ㄱㅗㄹㄱㅕㄱ	k o ɭ ɡ j ʌ k̚
ㄲㅏㅁㅏㄱㅟ	k a m a ɡ ɥ i
ㅁㅛㅁㅣ	m j o m i
ㅂㅏㄹㅍㅛ	p a ɭ pʰ j o
ㅋㅏㄴ	kʰ a n
ㅂㅜㄹㅓㄸㅡㄹㅣㄷㅏ	p u ɾ ʌ t ɯ ɾ i d a
ㅁㅜㄷㄷㅏ	m u t̚ t a
ㅈㅏㅈㄷㅏ	t͡ɕ a t̚ t a
ㄲㅡㅀㅇㅣㄷㅏ	k ɯ ɾ i d a
ㅂㅗㄴㄱㅕㄱㅈㅓㄱ	p o n k j ʌ k̚ t͡ɕ ʌ k̚
ㅌㅏㅎㅕㅂㅎㅏㄷㅏ	tʰ a ʝ j ʌ pʰ a d a
ㅎㅏㄱㅂㅜ	h a k̚ p u
ㅂㅜㄴ	p u n
ㅇㅣㅅㅏㅇㅏㄱ	i sʰ a a k̚
ㅇㅡㄹㅗ	ɯ ɾ o
ㅊㅗㄴㄴㅗㅁ	t͡ɕʰ o n n o m
ㅅㅗㅊㅗㅇ	sʰ o t͡ɕʰ o ŋ
ㄱㅏㄷㅜㄹㅣ	k a d u ɾ i
ㄱㅏㅇㄱㅜㄷㅏ	k a ŋ ɡ u d a
ᆫㄷㅏ	n d a
ㅂㅜㄱ	p u k̚
ㅊㅓㄴㄷㅗ	t͡ɕʰ ɘ n d o
ㄷㅏㄴㄹㅏㄱ	t a ɭ ɭ a k̚
ㅇㅔㅊㅟ	e t͡ɕʰ ɥ i
ㅅㅓㅇㅁㅜㄴ	sʰ ʌ ŋ m u n
ㅋㅏㅁㅔㄹㄹㅔㅇㅗㄴ	kʰ a m e ɭ ɭ e o n
ㅁㅏㅋㅔㅌㅣㅇ	m a kʰ e tʰ i ŋ
ㄱㅓㄹㅍㅡㄹㅔㄴㄷㅡ	k ʌ ɭ pʰ ɯ ɾ e n d ɯ
ㄴㅗㅇㅣㄴㅂㅕㅇㅎㅏㄱ	n o i n b j ʌ ŋ ɦ a k̚
ㄷㅗㅇㅁㅜㄹㅇㅝㄴ	t o ŋ m u ɾ w ʌ n
ㅅㅏㅎㅑㅇ	sʰ a ʝ j a ŋ
ㄱㅡㄱㅔ	k ɯ ɡ e
ㅈㅏㄱㄱㅗㄱㅈㅏ	t͡ɕ a k̚ k o k̚ t͡ɕ a
ㅂㅜㄴㅌㅏㅇㅈㅣㄹ	p u n tʰ a ŋ d͡ʑ i ɭ
ㅎㅏㅂㅊㅔ	h a p̚ t͡ɕʰ e
ㄱㅏ	k a
ㅁㅏㅌㄱㅣㄷㅏ	m a t̚ k i d a
ㄱㅏㄱㅡㅁ	k a ɡ ɯ m
ㄷㅣㅅㅡㅍㅡㄹㄹㅔㅇㅣ	t i sʰ ɯ pʰ ɯ ɭ ɭ e i
ㄴㅐㅇㅈㅏㅇㄱㅗ	n ɛ ŋ d͡ʑ a ŋ ɡ o
ㄷㅗㅇㅈㅓㄴ	t o ŋ d͡ʑ ʌ n
ㄷㅗㄴㄱㅏㅅㅡ	t o n ɡ a sʰ ɯ
ㄴㅗㅇㅎㅏㄱ	n o ŋ ɦ a k̚
ㄱㅗㅇㅍㅗ	k o ŋ pʰ o
ㅇㅠㅊㅣㅇㅝㄴ	j u t͡ɕʰ i w ʌ n
ㅂㅏㅇㅈㅓㅁ	p a ŋ t͡ɕ ʌ m
ㅈㅣㅂㅇㅏㄴ	t͡ɕ i b a n
ㄱㅏㅁㅁㅏ	k a m m a
ㅍㅛㅈㅜㄴㅇㅓ	pʰ j o d͡ʑ u n ʌ
ㅇㅝㄴㄹㅛ	w ʌ ʎ ʎ j o
ㅂㅔㅍㅡ	p e pʰ ɯ
ㅊㅜㄹㄱㅜ	t͡ɕʰ u ɭ ɡ u
ㅇㅖㄴㅣㄹㄱㅗㅂ	j e n i ɭ ɡ o p̚
ㄸㅣㄷㅏ	t i d a
ㅇㅏㄹㅍㅏㅂㅔㅅ	a ɭ pʰ a b e t̚
ㅇㅗㄴㅡㄹ	o n ɯ ɭ
ㅅㅏㄴㅅㅣ	sʰ a n ɕʰ i
ㄱㅔㅇㅣㅁ	k e i m
ㅎㅗㅅㅡ	ɸʷ o sʰ ɯ
ㄱㅗㅁㅜㄹ	k o m u ɭ
ㅇㅣㅊㅔㅈㅏ	i t͡ɕʰ e d͡ʑ a
ㄷㅏㅋㅡㅅㅓㅋㅡㄹ	t a k x ɯ s ʌ k x ɯ ɭ
ㄷㅡㄹㅏㅇㅣㅂㅡㅎㅏㄷㅏ	t ɯ ɾ a i b ɯ ɦ a d a
ㅅㅗㄲㅜㅂ	sʰ o k u p̚
ㅈㅗㄹㅣ	t͡ɕ o ɾ i
ㅅㅡㅇㅈㅣㄴ	sʰ ɯ ŋ d͡ʑ i n
ㅇㅓㅇㅕㅃㅡㄷㅏ	ʌ j ʌ p ɯ d a
ㄴㅏㄹㅆㅣㄴㅎㅏㄷㅏ	n a ɭ ɕ i n ɦ a d a
ㅈㅣㅍㄷㅏ	t͡ɕ i p̚ t a
ㅍㅗㅈㅏㅇ	pʰ o d͡ʑ a ŋ
ㅇㅗㄱㅁㅜㄴ	o ŋ m u n
ㅇㅣㄹㅇㅓㄴㅏㄹㅏ	i ɾ ʌ n a ɾ a
ㄷㅏㄴㅣㄷㅏ	t a n i d a
ㄱㅡㄴㅎㅖ	k ɯ n ʝ j e
ㅅㅏㄴㅑㅇㅎㅏㄷㅏ	sʰ a ɲ j a ŋ ɦ a d a
ㅍㅓㅇ	pʰ ʌ ŋ
ㅊㅏㄹㅑㅇ	t͡ɕʰ a ɾ j a ŋ
ㅂㅜㄴㅇㅟㄱㅣ	p u n ɥ i ɡ i
ㅎㅡㅂㅇㅕㄴ	x ɯ b j ʌ n
ㄷㅗㅁㅏㅇㅊㅣㄷㅏ	t o m a ŋ t͡ɕʰ i d a
ㅅㅏㄴㅅㅏㄹㅂㅏㄷㅗㄹㅡ	sʰ a n sʰ a ɭ b a d o ɾ ɯ
ㅈㅗㅇㅑㄱㄷㅗㄹ	t͡ɕ o j a k̚ t o ɭ
ㅂㅗㅇㅌㅜ	p o ŋ tʰ u
ㄱㅏㅂㄱㅏㄱ	k a p̚ k a k̚
ㅈㅜ	t͡ɕ u
ㄱㅏㅂㅈㅏㄱㅣ	k a p̚ t͡ɕ a ɡ i
ㅇㅕㄱㄱㅕㅇ	j ʌ k̚ k j ʌ ŋ
ㅈㅡㄹㄱㅣㄷㅏ	t͡ɕ ɯ ɭ ɡ i d a
ㅇㅠㅈㅣㅎㅏㄷㅏ	j u d͡ʑ i ɦ a d a
ㅂㅏㄲㅗㄹㅏㄱ	p a k o ɾ a k̚
ㅇㅐㅇㅣㄴ	ɛ i n
ㅈㅏㅇㅅㅣㄱ	t͡ɕ a ŋ ɕʰ i k̚
ㄱㅣㅇㅝㄴㅈㅓㄴ	k i w ʌ ɲ d͡ʑ ʌ n
ㅇㅗㅇㅝㄹ	o w ʌ ɭ
ㅇㅓㄷㄷㅏ	ɘ t̚ t a
ㅎㅏㅅㅜㄱㅈㅣㅂ	h a sʰ u k̚ t͡ɕ i p̚
ㅍㅡㄹㅣㅌㅗㄹㅣㅇㅏ	pʰ ɯ ɾ i tʰ o ɾ i a
ㅈㅓㄴㅇㅓ	t͡ɕ ɘ n ʌ
ㅇㅟㄱㅡㄹㅁㅏㄹ	ɥ i ɡ ɯ ɭ m a ɭ
ㅂㅐㅅㅣㄴ	p ɛ ɕʰ i n
ㄱㅗㅇㄱㅜㄴ	k o ŋ ɡ u n
ㄱㅜㄱㅕㅇㅎㅏㄷㅏ	k u ɡ j ʌ ŋ ɦ a d a
ㅋㅗㅇ	kʰ o ŋ
ㅅㅡㅇㅁㅜㅇㅝㄴ	sʰ ɯ ŋ m u w ʌ n
ㄲㅗㅊㄱㅏㄹㅜ	k o t̚ k a ɾ u
ㄱㅓㅁㅊㅏㄹ	k ɘ m t͡ɕʰ a ɭ
ㅇㅠㄷㅗ	j u d o
ㅇㅣㅇㅓㅍㅗㄴ	i ʌ pʰ o n
ㅂㅗㄷㅏ	p o d a
ㅅㅜㄴㅂㅏㄱㅎㅏㄷㅏ	sʰ u n b a kʰ a d a
